,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,year,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours
395,2,2,3.0,0,0,1,0,6,6,2019,9,30,12,20,2
396,4,4,1.0,0,0,1,1,1,3,2019,12,50,19,15,6
397,0,0,3.0,1,0,0,1,3,6,2019,19,35,21,55,2
398,2,2,3.0,0,0,0,1,9,3,2019,17,0,19,45,2
399,3,3,2.0,0,0,0,1,6,6,2019,16,50,5,35,12
400,2,2,1.0,0,1,0,0,12,3,2019,18,55,10,45,15
401,4,4,2.0,0,1,0,1,3,6,2019,9,35,12,35,27
402,4,4,0.0,0,0,0,1,15,6,2019,5,15,7,40,26
403,2,2,3.0,0,0,1,1,9,3,2019,7,45,10,40,2
404,4,4,2.0,0,0,0,1,6,6,2019,6,50,7,40,24
405,3,3,1.0,0,1,0,1,6,6,2019,20,0,4,40,8
406,4,4,2.0,0,0,0,1,21,5,2019,5,55,7,40,25
407,2,2,3.0,1,0,0,1,18,4,2019,23,30,2,20,2
408,4,4,1.0,0,0,1,1,3,6,2019,13,0,19,15,6
409,4,4,1.0,0,0,1,1,12,6,2019,8,45,19,15,10
410,4,4,2.0,0,0,0,1,18,5,2019,17,15,19,15,26
411,3,3,1.0,0,1,0,1,12,6,2019,18,55,12,0,17
412,4,4,1.0,0,1,0,0,21,5,2019,7,5,4,25,21
413,4,4,1.0,0,1,0,1,21,3,2019,22,50,4,25,5
414,2,2,3.0,1,0,0,1,18,5,2019,10,10,13,0,2
415,3,3,1.0,0,0,1,1,24,3,2019,20,20,22,10,25
416,3,3,1.0,0,1,0,1,12,5,2019,21,10,9,20,12
417,4,4,2.0,0,1,0,1,18,5,2019,19,30,12,35,17
418,4,4,1.0,0,0,1,1,6,3,2019,10,20,18,50,8
419,4,4,1.0,0,1,0,1,9,3,2019,19,45,18,50,23
420,4,4,1.0,1,0,0,1,15,5,2019,6,50,16,10,9
421,3,3,1.0,0,1,0,0,18,5,2019,8,25,16,20,7
422,1,1,3.0,0,1,0,1,18,5,2019,10,20,11,50,1
423,2,2,3.0,1,0,0,1,12,4,2019,23,30,2,20,2
424,0,0,3.0,0,0,1,0,21,5,2019,9,45,12,0,2
425,4,4,1.0,0,1,0,1,6,6,2019,9,0,19,0,10
426,2,2,3.0,0,0,1,1,3,3,2019,16,0,18,35,2
427,4,4,1.0,0,0,1,1,15,5,2019,11,30,19,15,7
428,2,2,3.0,0,0,1,1,9,4,2019,21,10,0,5,2
429,3,3,1.0,0,0,1,1,6,5,2019,20,20,22,40,26
430,2,2,3.0,0,0,1,1,12,4,2019,7,0,9,40,2
431,4,4,1.0,0,0,1,1,9,5,2019,10,0,21,0,11
432,3,3,2.0,0,0,0,1,1,4,2019,10,0,5,25,19
433,2,2,3.0,0,1,0,0,18,4,2019,15,15,18,10,2
434,2,2,3.0,0,0,1,1,1,6,2019,19,30,22,15,2
435,4,4,1.0,0,1,0,0,18,5,2019,19,45,19,0,23
436,4,4,1.0,0,0,1,0,3,3,2019,7,10,16,10,9
437,4,4,3.0,0,0,1,1,21,4,2019,14,40,17,50,3
438,4,4,1.0,0,0,1,1,9,4,2019,12,50,19,15,6
439,4,4,1.0,0,0,1,1,6,6,2019,10,35,19,15,8
440,2,2,3.0,0,0,0,1,21,4,2019,21,5,23,55,2
441,3,3,1.0,0,1,0,0,12,5,2019,8,25,20,45,12
442,4,4,1.0,1,0,0,1,18,5,2019,6,50,12,10,5
443,2,2,1.0,0,0,0,1,15,3,2019,8,15,12,15,4
444,3,3,1.0,0,1,0,0,9,6,2019,18,55,4,40,9
445,2,2,3.0,1,0,0,1,6,4,2019,18,25,21,20,2
446,4,4,2.0,0,0,0,1,24,6,2019,16,55,19,15,26
447,0,0,3.0,0,0,1,0,1,6,2019,9,45,12,0,2
448,3,3,1.0,0,1,0,0,15,5,2019,18,55,4,40,9
449,3,3,1.0,0,1,0,0,1,4,2019,18,55,19,50,24
450,4,4,1.0,0,1,0,0,9,6,2019,7,5,19,0,11
451,4,4,2.0,0,0,0,1,1,6,2019,10,55,19,15,8
452,4,4,2.0,0,1,0,1,27,6,2019,19,10,12,35,17
453,2,2,3.0,0,0,1,1,18,4,2019,11,40,14,30,2
454,4,4,1.0,1,0,0,1,6,6,2019,5,5,12,10,7
455,4,4,2.0,0,0,0,1,18,5,2019,22,0,19,15,21
456,4,4,1.0,0,1,0,0,3,4,2019,14,0,19,0,5
457,0,0,3.0,1,0,0,1,27,6,2019,11,35,14,0,2
458,3,3,1.0,1,0,0,1,18,5,2019,21,0,2,15,5
459,4,4,1.0,0,0,1,1,15,6,2019,10,20,1,30,15
460,4,4,1.0,0,0,1,1,3,6,2019,7,30,19,15,11
461,2,2,3.0,0,1,0,1,1,5,2019,19,50,22,50,3
462,4,4,1.0,0,0,1,1,24,4,2019,17,55,22,50,4
463,2,2,3.0,1,0,0,1,9,3,2019,6,0,8,45,2
464,3,3,3.0,0,0,1,1,15,6,2019,14,55,17,25,2
465,3,3,1.0,0,1,0,1,12,5,2019,18,55,4,40,9
466,3,3,3.0,1,0,0,1,6,3,2019,17,15,19,55,2
467,4,4,1.0,0,0,1,1,9,6,2019,19,0,1,30,6
468,4,4,1.0,0,0,1,1,3,3,2019,16,45,22,15,5
469,2,2,3.0,0,0,1,1,3,5,2019,7,0,9,40,2
470,4,4,2.0,0,1,0,1,21,3,2019,18,20,4,25,34
471,4,4,1.0,0,0,0,1,3,6,2019,3,50,19,15,15
472,4,4,1.0,1,0,0,1,24,6,2019,16,0,1,30,9
473,4,4,1.0,0,1,0,0,6,3,2019,22,20,4,25,6
474,2,2,3.0,0,0,1,1,9,3,2019,16,10,18,50,2
475,4,4,1.0,0,0,1,1,3,3,2019,7,0,12,50,5
476,2,2,3.0,0,0,1,1,3,6,2019,19,30,22,15,2
477,3,3,1.0,0,1,0,0,18,5,2019,16,30,19,50,27
478,2,2,3.0,0,1,0,1,3,4,2019,8,20,11,20,3
479,4,4,1.0,0,0,1,1,21,5,2019,6,5,11,20,5
480,3,3,1.0,0,1,0,0,12,6,2019,20,0,12,0,16
481,4,4,1.0,0,0,1,1,18,5,2019,14,0,21,0,7
482,3,3,1.0,0,0,1,1,24,5,2019,8,35,17,15,8
483,4,4,1.0,0,0,1,1,9,5,2019,10,0,19,0,9
484,3,3,3.0,0,0,1,1,21,4,2019,22,20,0,40,2
485,0,0,3.0,1,0,0,1,6,3,2019,5,15,7,35,2
486,2,2,1.0,0,1,0,1,1,3,2019,8,55,15,15,6
487,3,3,1.0,1,0,0,1,18,5,2019,19,20,23,45,4
488,0,0,3.0,1,0,0,1,1,6,2019,13,15,15,35,2
489,2,2,2.0,0,0,0,1,18,3,2019,11,5,22,10,11
490,2,2,1.0,0,0,0,1,1,3,2019,5,50,22,45,16
491,4,4,1.0,0,1,0,0,1,4,2019,22,50,12,35,13
492,4,4,2.0,0,0,0,1,6,3,2019,5,55,7,40,25
493,4,4,1.0,1,0,0,1,6,6,2019,8,35,22,30,13
494,4,4,1.0,0,0,0,1,21,3,2019,17,45,23,0,5
495,3,3,1.0,0,1,0,0,6,5,2019,14,5,9,20,19
496,4,4,1.0,0,1,0,1,6,6,2019,20,55,4,25,7
497,4,4,1.0,0,1,0,0,1,4,2019,10,0,19,0,9
498,3,3,1.0,0,0,1,1,15,5,2019,20,20,20,20,24
499,4,4,2.0,0,1,0,1,12,6,2019,18,25,12,35,18
500,2,2,3.0,1,0,0,1,9,6,2019,7,10,10,5,2
501,1,1,3.0,1,0,0,1,27,3,2019,20,5,21,35,1
502,4,4,1.0,0,1,0,0,18,5,2019,7,5,4,25,21
503,4,4,1.0,0,0,0,1,6,6,2019,13,0,19,15,6
504,4,4,1.0,0,1,0,1,3,3,2019,13,55,4,25,14
505,1,1,3.0,0,0,0,1,27,5,2019,21,5,22,25,1
506,4,4,1.0,0,1,0,0,9,3,2019,6,50,19,45,12
507,0,0,3.0,1,0,0,1,9,5,2019,5,15,7,40,2
508,3,3,1.0,0,0,1,1,21,5,2019,20,20,18,50,22
509,4,4,2.0,0,1,0,0,1,6,2019,5,30,4,25,22
510,2,2,1.0,0,1,0,1,1,3,2019,7,0,12,25,5
511,1,1,3.0,0,0,1,1,9,3,2019,8,50,10,15,1
512,2,2,1.0,0,1,0,0,21,3,2019,8,55,16,10,7
513,3,3,1.0,0,1,0,1,6,5,2019,8,25,20,45,12
514,4,4,2.0,0,0,0,1,27,6,2019,13,15,9,25,20
515,4,4,2.0,0,0,0,1,3,3,2019,22,0,19,15,21
516,0,0,3.0,0,0,1,1,27,5,2019,7,5,9,20,2
517,4,4,1.0,0,0,1,1,15,5,2019,8,30,19,0,10
518,4,4,1.0,0,0,1,1,21,3,2019,11,30,1,35,14
519,2,2,3.0,1,0,0,1,27,4,2019,4,0,6,50,2
520,4,4,2.0,1,0,0,1,3,3,2019,4,55,21,20,16
521,4,4,1.0,0,0,1,1,21,4,2019,6,5,11,20,5
522,4,4,1.0,0,0,1,1,27,5,2019,16,45,6,35,13
523,0,0,3.0,0,0,1,0,21,5,2019,8,20,10,35,2
524,2,2,1.0,0,1,0,0,21,3,2019,8,0,15,15,7
525,3,3,2.0,0,0,0,1,1,5,2019,5,50,8,55,27
526,4,4,1.0,0,1,0,0,27,5,2019,9,0,12,35,27
527,4,4,1.0,0,1,0,0,27,5,2019,14,0,19,0,5
528,2,2,3.0,0,0,1,1,24,5,2019,11,40,14,30,2
529,4,4,3.0,0,0,0,1,24,4,2019,5,10,8,0,2
530,3,3,2.0,0,0,0,1,6,5,2019,10,0,1,20,15
531,4,4,1.0,0,0,0,1,15,6,2019,17,40,23,0,5
532,4,4,1.0,0,1,0,0,6,6,2019,18,15,4,25,10
533,3,3,1.0,0,1,0,0,24,3,2019,8,25,12,0,27
534,3,3,1.0,0,1,0,0,6,5,2019,9,35,19,10,9
535,3,3,1.0,0,1,0,0,9,5,2019,14,5,18,15,28
536,2,2,1.0,0,1,0,1,6,3,2019,21,25,11,25,14
537,0,0,3.0,0,0,1,1,1,3,2019,9,30,12,5,2
538,2,2,3.0,0,1,0,1,6,4,2019,15,15,18,10,2
539,3,3,3.0,1,0,0,1,1,4,2019,4,40,7,15,2
540,3,3,1.0,1,0,0,1,18,5,2019,17,35,22,15,4
541,3,3,3.0,0,0,0,1,24,4,2019,14,15,16,45,2
542,4,4,1.0,0,0,0,1,6,3,2019,8,0,19,15,11
543,3,3,1.0,0,1,0,1,24,3,2019,8,25,16,20,7
544,3,3,1.0,0,0,1,1,24,3,2019,9,55,18,45,8
545,1,1,3.0,1,0,0,1,9,3,2019,6,20,7,45,1
546,4,4,1.0,0,1,0,0,24,6,2019,20,55,12,35,15
547,3,3,3.0,0,0,1,0,12,6,2019,6,55,9,30,2
548,2,2,3.0,0,0,1,1,1,6,2019,7,45,10,40,2
549,3,3,1.0,0,0,0,1,21,5,2019,7,0,20,25,13
550,4,4,1.0,1,0,0,1,24,4,2019,7,35,12,10,4
551,4,4,1.0,0,1,0,1,3,3,2019,9,55,4,25,18
552,0,0,3.0,0,0,1,1,21,3,2019,7,5,9,20,2
553,4,4,2.0,0,0,0,1,9,3,2019,5,0,19,15,38
554,2,2,3.0,0,1,0,0,15,6,2019,18,55,22,0,3
555,3,3,1.0,0,0,1,1,1,4,2019,17,0,18,50,25
556,4,4,3.0,0,0,1,1,9,5,2019,14,40,17,50,3
557,2,2,3.0,0,0,0,1,9,6,2019,13,20,16,10,2
558,3,3,1.0,0,1,0,0,6,5,2019,9,35,21,5,11
559,3,3,1.0,0,1,0,1,15,5,2019,17,0,23,35,6
560,3,3,1.0,0,1,0,0,9,5,2019,6,30,10,5,27
561,3,3,3.0,1,0,0,1,12,4,2019,20,20,22,55,2
562,4,4,1.0,0,0,1,1,15,6,2019,18,0,1,30,7
563,4,4,3.0,0,1,0,0,18,4,2019,11,0,14,15,3
564,3,3,1.0,0,1,0,0,12,6,2019,9,35,19,10,9
565,4,4,1.0,0,0,1,1,1,6,2019,13,0,1,30,12
566,4,4,1.0,0,0,1,1,6,3,2019,7,30,18,50,11
567,2,2,3.0,0,1,0,1,21,5,2019,7,10,10,10,3
568,3,3,3.0,1,0,0,1,21,6,2019,20,20,22,55,2
569,1,1,3.0,0,1,0,0,3,3,2019,2,55,4,25,1
570,3,3,1.0,0,1,0,1,18,5,2019,17,0,19,10,26
571,4,4,1.0,0,0,1,1,6,4,2019,17,55,22,50,4
572,2,2,3.0,0,0,0,1,3,3,2019,21,10,23,55,2
573,3,3,1.0,0,1,0,0,24,3,2019,13,55,22,35,8
574,4,4,1.0,1,0,0,1,27,5,2019,5,5,12,10,7
575,2,2,3.0,0,0,0,1,9,3,2019,21,10,23,55,2
576,4,4,2.0,0,0,0,1,1,6,2019,6,50,7,40,24
577,3,3,3.0,0,0,1,1,1,3,2019,22,20,0,40,2
578,4,4,1.0,0,1,0,1,15,6,2019,8,0,19,0,11
579,4,4,1.0,0,0,1,1,15,6,2019,10,35,19,35,9
580,2,2,3.0,0,1,0,1,21,4,2019,11,10,14,5,2
581,4,4,3.0,0,0,0,1,15,5,2019,18,5,21,10,3
582,3,3,3.0,0,0,1,1,24,4,2019,10,20,12,55,2
583,4,4,1.0,0,0,1,1,18,5,2019,6,0,19,0,13
584,1,1,3.0,0,1,0,1,3,4,2019,2,55,4,20,1
585,4,4,1.0,1,0,0,1,15,6,2019,8,35,16,10,7
586,2,2,3.0,0,0,1,1,18,5,2019,7,0,9,40,2
587,3,3,1.0,0,1,0,0,24,3,2019,21,10,10,5,12
588,4,4,2.0,0,1,0,1,9,5,2019,23,5,4,25,29
589,2,2,1.0,0,1,0,0,15,3,2019,5,45,10,45,5
590,3,3,1.0,0,1,0,0,15,5,2019,20,0,4,40,8
591,2,2,3.0,0,1,0,0,1,6,2019,7,10,10,10,3
592,2,2,3.0,0,1,0,0,21,4,2019,7,10,10,10,3
593,2,2,3.0,0,0,0,1,18,5,2019,10,0,12,45,2
594,3,3,1.0,0,1,0,0,9,5,2019,16,30,4,40,12
595,0,0,3.0,1,0,0,1,21,5,2019,19,35,21,55,2
596,2,2,1.0,0,0,1,1,21,3,2019,10,20,18,15,7
597,1,1,2.0,0,0,0,1,6,3,2019,9,40,15,15,29
598,4,4,2.0,0,1,0,0,1,6,2019,9,40,12,35,26
599,4,4,1.0,0,0,0,1,6,4,2019,20,40,9,25,12
600,4,4,1.0,0,0,1,1,18,5,2019,11,40,19,15,7
601,3,3,3.0,0,0,1,1,15,4,2019,17,10,19,40,2
602,4,4,1.0,0,0,1,1,27,5,2019,7,30,19,15,11
603,2,2,1.0,0,1,0,0,15,3,2019,8,0,7,40,23
604,4,4,2.0,0,1,0,1,1,6,2019,14,35,4,25,13
605,2,2,1.0,0,0,0,1,21,3,2019,22,0,10,50,12
606,3,3,1.0,0,1,0,0,9,5,2019,8,25,18,15,9
607,3,3,3.0,0,0,1,1,1,4,2019,19,55,22,25,2
608,3,3,1.0,0,1,0,0,1,5,2019,14,5,12,0,21
609,4,4,1.0,0,1,0,0,9,5,2019,2,15,4,25,26
610,2,2,3.0,0,0,1,1,1,5,2019,21,10,0,5,2
611,4,4,1.0,0,0,0,1,21,3,2019,23,0,19,15,20
612,4,4,1.0,0,1,0,0,15,6,2019,22,50,19,0,20
613,4,4,1.0,0,1,0,0,27,3,2019,17,30,4,25,10
614,3,3,3.0,0,0,1,1,6,4,2019,17,10,19,40,2
615,4,4,1.0,0,1,0,1,9,5,2019,21,50,19,0,21
616,3,3,3.0,1,0,0,1,27,5,2019,20,20,22,55,2
617,4,4,1.0,0,1,0,0,27,3,2019,23,5,19,45,20
618,2,2,3.0,0,0,1,1,3,5,2019,4,55,7,45,2
619,4,4,1.0,0,0,1,1,1,5,2019,19,0,1,30,6
620,2,2,2.0,0,0,0,1,12,3,2019,17,25,23,25,30
621,2,2,1.0,0,0,0,1,15,3,2019,8,15,21,25,13
622,2,2,3.0,0,0,1,1,15,6,2019,21,10,0,5,2
623,3,3,1.0,0,1,0,1,6,6,2019,20,25,14,25,18
624,4,4,1.0,1,0,0,1,6,3,2019,14,20,22,20,8
625,2,2,1.0,0,1,0,1,12,3,2019,22,55,7,40,8
626,3,3,1.0,0,1,0,0,6,5,2019,9,35,22,5,12
627,2,2,1.0,0,1,0,1,12,3,2019,21,25,10,45,13
628,2,2,1.0,0,1,0,1,15,3,2019,22,55,5,5,6
629,3,3,1.0,0,1,0,1,18,5,2019,21,10,4,40,7
630,2,2,1.0,0,0,0,1,1,3,2019,17,0,12,15,19
631,3,3,3.0,1,0,0,1,6,5,2019,17,15,19,50,2
632,3,3,1.0,0,0,1,1,6,6,2019,22,40,10,40,12
633,2,2,3.0,0,1,0,0,1,5,2019,8,20,11,20,3
634,2,2,3.0,0,0,1,1,3,5,2019,21,0,23,50,2
635,1,1,3.0,1,0,0,1,3,3,2019,21,20,22,45,1
636,4,4,1.0,0,1,0,0,21,3,2019,19,45,18,50,23
637,2,2,3.0,0,0,0,1,27,4,2019,13,20,16,10,2
638,4,4,1.0,0,1,0,0,27,5,2019,20,55,19,0,22
639,0,0,3.0,0,0,0,1,15,6,2019,11,40,13,55,2
640,3,3,1.0,0,1,0,1,21,5,2019,14,5,19,50,5
641,2,2,3.0,0,0,1,1,21,4,2019,9,45,12,35,2
642,3,3,1.0,0,1,0,0,12,6,2019,14,5,23,35,9
643,4,4,2.0,0,1,0,0,21,5,2019,19,30,4,25,8
644,3,3,1.0,0,0,1,1,18,5,2019,17,0,10,45,17
645,2,2,3.0,1,0,0,1,24,5,2019,20,0,22,50,2
646,4,4,2.0,0,0,0,1,27,3,2019,21,30,19,15,21
647,4,4,1.0,1,0,0,1,6,3,2019,8,25,21,0,12
648,1,1,3.0,1,0,0,1,21,6,2019,6,25,7,55,1
649,0,0,3.0,0,0,0,1,12,6,2019,11,40,13,55,2
650,3,3,1.0,1,0,0,1,9,4,2019,19,55,23,50,3
651,2,2,3.0,0,0,0,1,3,3,2019,6,10,8,55,2
652,2,2,1.0,0,1,0,1,6,3,2019,5,45,13,15,7
653,4,4,1.0,0,1,0,0,27,5,2019,19,15,12,35,17
654,1,1,3.0,1,0,0,1,9,6,2019,12,0,13,30,1
655,1,1,3.0,0,0,1,0,3,5,2019,13,15,14,45,1
656,3,3,2.0,0,0,0,1,24,3,2019,16,45,23,15,30
657,2,2,1.0,0,0,1,1,1,3,2019,5,45,10,45,5
658,4,4,1.0,0,0,1,1,15,5,2019,8,0,19,15,11
659,2,2,3.0,0,0,1,1,24,6,2019,9,45,12,35,2
660,4,4,1.0,0,1,0,1,9,4,2019,17,30,12,35,19
661,4,4,1.0,0,1,0,0,27,3,2019,21,50,4,25,6
662,4,4,1.0,0,1,0,1,9,6,2019,11,30,19,0,7
663,0,0,3.0,0,0,1,1,9,6,2019,8,20,10,35,2
664,2,2,3.0,0,0,1,1,24,4,2019,11,10,13,55,2
665,3,3,2.0,0,0,0,1,18,5,2019,16,50,5,35,12
666,2,2,3.0,0,0,1,1,27,4,2019,21,0,23,50,2
667,4,4,2.0,0,0,0,1,3,3,2019,16,40,19,15,26
668,3,3,1.0,0,1,0,0,18,5,2019,21,10,10,5,12
669,1,1,3.0,1,0,0,1,12,6,2019,9,10,10,40,1
670,4,4,1.0,0,1,0,0,3,6,2019,19,45,4,25,8
671,4,4,1.0,0,0,1,1,21,5,2019,7,0,21,0,14
672,4,4,2.0,0,0,0,1,21,3,2019,19,45,19,15,23
673,4,4,2.0,0,0,0,1,6,6,2019,13,20,19,15,29
674,3,3,1.0,0,1,0,0,9,5,2019,6,30,4,40,22
675,3,3,1.0,1,0,0,1,18,5,2019,8,10,13,0,4
676,2,2,3.0,0,0,1,1,18,6,2019,20,55,23,40,2
677,4,4,2.0,0,1,0,1,15,6,2019,5,30,19,0,13
678,3,3,1.0,0,1,0,1,15,5,2019,20,25,9,45,13
679,0,0,3.0,1,0,0,1,3,5,2019,13,15,15,35,2
680,4,4,1.0,0,1,0,1,18,5,2019,7,5,19,0,11
681,4,4,1.0,1,0,0,1,15,5,2019,17,5,22,15,5
682,3,3,1.0,0,1,0,1,9,5,2019,6,30,18,15,11
683,4,4,2.0,0,1,0,1,1,6,2019,14,35,4,25,13
684,2,2,3.0,1,0,0,1,27,5,2019,21,15,0,15,3
685,4,4,1.0,0,0,1,1,12,6,2019,7,25,13,35,6
686,0,0,3.0,1,0,0,1,15,3,2019,5,15,7,35,2
687,4,4,1.0,0,0,1,1,1,6,2019,8,30,19,15,10
688,0,0,3.0,0,0,0,1,21,3,2019,11,40,13,55,2
689,2,2,3.0,1,0,0,1,18,6,2019,18,25,21,20,2
690,1,1,3.0,0,1,0,0,3,4,2019,19,35,21,5,1
691,4,4,1.0,0,0,1,0,27,6,2019,14,55,22,30,7
692,3,3,1.0,0,0,1,1,24,3,2019,20,20,22,55,26
693,2,2,1.0,1,0,0,1,3,3,2019,5,25,10,10,4
694,3,3,1.0,0,1,0,1,12,5,2019,17,0,14,25,21
695,4,4,1.0,1,0,0,1,27,5,2019,7,35,16,10,8
696,4,4,1.0,0,0,1,1,9,4,2019,17,0,1,30,8
697,0,0,3.0,1,0,0,1,18,3,2019,13,20,15,35,2
698,4,4,1.0,0,0,1,1,15,6,2019,12,50,1,30,12
699,4,4,2.0,0,1,0,1,27,5,2019,20,0,4,25,8
700,3,3,1.0,0,0,0,1,9,5,2019,16,50,18,30,25
701,2,2,3.0,0,0,0,1,6,5,2019,10,0,12,45,2
702,4,4,2.0,0,1,0,1,1,5,2019,23,5,4,25,29
703,3,3,3.0,1,0,0,1,24,3,2019,20,25,23,5,2
704,2,2,3.0,0,0,1,1,3,5,2019,11,40,14,30,2
705,0,0,3.0,0,0,1,0,21,3,2019,17,45,20,5,2
706,3,3,1.0,0,1,0,0,21,5,2019,10,20,17,35,7
707,3,3,1.0,0,1,0,1,9,5,2019,8,25,4,40,20
708,4,4,1.0,0,0,1,1,21,3,2019,7,30,19,15,11
709,2,2,3.0,0,0,1,1,15,6,2019,17,0,19,35,2
710,4,4,1.0,1,0,0,1,1,6,2019,7,30,21,0,13
711,1,1,3.0,0,0,1,1,12,5,2019,5,45,7,15,1
712,4,4,2.0,0,1,0,1,27,3,2019,19,10,19,45,24
713,3,3,1.0,0,1,0,0,24,3,2019,19,45,16,20,20
714,3,3,3.0,1,0,0,1,18,3,2019,5,30,8,20,2
715,4,4,1.0,1,0,0,1,1,4,2019,7,35,12,10,4
716,0,0,3.0,1,0,0,1,27,3,2019,5,15,7,35,2
717,4,4,1.0,0,0,1,1,21,3,2019,7,30,19,15,11
718,1,1,3.0,1,0,0,1,12,6,2019,16,55,18,25,1
719,3,3,1.0,0,0,1,1,24,3,2019,20,20,9,10,12
720,4,4,2.0,0,1,0,1,21,3,2019,18,20,18,50,24
721,4,4,1.0,0,0,1,1,15,6,2019,7,30,19,0,11
722,3,3,1.0,1,0,0,1,18,5,2019,6,20,10,20,4
723,4,4,1.0,0,1,0,0,6,4,2019,8,0,19,0,11
724,4,4,1.0,1,0,0,1,15,5,2019,2,0,7,25,5
725,3,3,3.0,1,0,0,1,18,4,2019,17,15,19,50,2
726,4,4,1.0,0,0,1,1,1,6,2019,14,25,19,35,5
727,4,4,1.0,0,1,0,0,21,3,2019,18,15,4,25,10
728,4,4,2.0,0,1,0,0,12,6,2019,9,40,12,35,26
729,1,1,1.0,1,0,0,1,6,3,2019,15,45,23,0,7
730,4,4,1.0,0,0,1,1,21,5,2019,12,50,21,0,8
731,2,2,3.0,0,1,0,0,3,4,2019,15,15,18,10,2
732,3,3,1.0,0,0,1,1,15,4,2019,15,5,20,20,5
733,0,0,3.0,0,0,1,1,12,5,2019,17,45,20,5,2
734,1,1,3.0,0,1,0,0,24,6,2019,7,5,8,30,1
735,3,3,1.0,1,0,0,1,9,5,2019,8,10,13,0,4
736,3,3,3.0,0,0,1,1,1,6,2019,22,20,0,40,2
737,3,3,3.0,0,0,1,1,27,4,2019,22,20,0,40,2
738,4,4,1.0,0,0,0,1,27,5,2019,9,45,23,0,13
739,3,3,1.0,0,1,0,0,9,6,2019,21,10,16,20,19
740,3,3,1.0,0,1,0,0,15,5,2019,21,10,19,50,22
741,3,3,1.0,0,1,0,0,6,5,2019,21,10,12,0,14
742,4,4,2.0,0,1,0,1,1,6,2019,21,25,12,35,15
743,4,4,2.0,0,1,0,1,12,6,2019,5,30,12,35,7
744,1,1,3.0,0,1,0,0,9,6,2019,2,55,4,20,1
745,2,2,3.0,1,0,0,1,9,3,2019,21,20,0,15,2
746,4,4,1.0,1,0,0,1,6,3,2019,7,30,15,30,8
747,2,2,3.0,0,0,1,1,18,4,2019,11,10,13,55,2
748,4,4,1.0,1,0,0,1,15,5,2019,10,35,1,30,14
749,1,1,3.0,0,1,0,1,27,6,2019,10,20,11,50,1
750,4,4,1.0,1,0,0,1,1,6,2019,9,15,1,30,16
751,2,2,3.0,0,0,1,0,27,6,2019,9,30,12,20,2
752,4,4,1.0,1,0,0,1,27,5,2019,16,0,21,0,5
753,4,4,1.0,0,0,0,1,1,6,2019,21,0,19,15,22
754,4,4,1.0,0,0,1,1,9,6,2019,7,55,13,25,5
755,4,4,1.0,1,0,0,1,27,4,2019,7,35,16,10,8
756,4,4,1.0,0,0,0,1,18,5,2019,3,50,19,15,15
757,3,3,1.0,0,1,0,0,24,3,2019,21,10,18,10,21
758,4,4,2.0,0,1,0,0,3,6,2019,5,30,19,0,13
759,2,2,3.0,1,0,0,1,24,6,2019,13,0,15,50,2
760,4,4,1.0,1,0,0,1,3,3,2019,4,45,11,30,6
761,1,1,3.0,0,1,0,0,18,6,2019,8,45,10,15,1
762,4,4,1.0,0,0,1,0,24,6,2019,10,20,19,0,8
763,1,1,3.0,0,0,1,1,3,6,2019,5,45,7,15,1
764,2,2,3.0,1,0,0,1,9,4,2019,10,10,13,0,2
765,3,3,3.0,0,0,1,1,27,5,2019,10,20,12,55,2
766,3,3,1.0,0,0,0,1,9,5,2019,19,0,11,5,16
767,4,4,2.0,0,1,0,1,21,5,2019,19,10,19,0,23
768,3,3,1.0,0,0,1,1,6,6,2019,20,20,23,25,27
769,3,3,1.0,0,0,1,1,9,5,2019,7,10,23,25,16
770,4,4,1.0,0,1,0,1,6,5,2019,13,0,4,25,15
771,2,2,3.0,0,0,1,0,21,5,2019,9,30,12,20,2
772,4,4,1.0,0,0,1,1,3,3,2019,17,0,1,35,8
773,4,4,1.0,0,0,1,1,9,6,2019,11,40,1,30,13
774,2,2,3.0,0,0,1,1,21,3,2019,7,0,9,40,2
775,0,0,3.0,1,0,0,1,15,5,2019,5,15,7,40,2
776,4,4,3.0,0,0,1,1,24,4,2019,14,40,17,50,3
777,2,2,3.0,0,1,0,0,21,5,2019,15,50,18,45,2
778,3,3,1.0,0,1,0,0,24,5,2019,18,55,23,35,28
779,2,2,3.0,0,0,0,1,15,6,2019,13,20,16,10,2
780,3,3,3.0,0,0,1,1,3,4,2019,10,20,12,55,2
781,4,4,1.0,0,0,1,1,21,3,2019,9,10,18,50,9
782,4,4,2.0,0,1,0,1,24,6,2019,11,45,4,25,16
783,4,4,1.0,1,0,0,1,1,6,2019,16,10,22,30,6
784,4,4,2.0,0,1,0,1,27,6,2019,9,35,12,35,27
785,2,2,2.0,0,0,0,0,1,3,2019,8,50,23,25,14
786,4,4,1.0,0,0,1,1,21,3,2019,6,40,18,50,12
787,4,4,1.0,0,0,1,1,6,3,2019,11,40,19,15,7
788,0,0,3.0,1,0,0,1,15,5,2019,14,45,17,5,2
789,3,3,1.0,0,1,0,0,24,3,2019,21,10,16,20,19
790,3,3,2.0,0,0,0,1,9,5,2019,9,25,5,25,20
791,2,2,3.0,0,1,0,0,6,6,2019,19,50,22,50,3
