,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours,price
373,2,2,3.0,0,0,1,0,3,4,9,30,12,20,2,3919.0
374,1,1,3.0,1,0,0,1,3,6,19,5,20,35,1,2754.0
375,4,4,1.0,0,0,1,1,9,5,7,30,19,0,11,9315.0
376,4,4,1.0,0,0,1,1,27,3,10,0,18,50,8,11667.0
377,3,3,1.0,0,1,0,0,12,6,8,25,4,40,20,6224.0
378,3,3,2.0,0,0,0,1,24,3,9,25,5,35,20,13349.0
379,2,2,1.0,0,1,0,0,18,3,16,55,9,0,16,11087.0
380,4,4,1.0,0,0,1,1,6,3,13,0,1,35,12,15603.0
381,4,4,2.0,0,1,0,1,9,5,19,30,12,35,17,15129.0
382,2,2,3.0,1,0,0,1,9,4,16,55,19,55,3,4823.0
383,3,3,1.0,0,0,1,1,1,5,7,10,22,40,15,8452.0
384,4,4,1.0,0,0,1,1,6,6,7,30,19,0,11,12524.0
385,0,0,3.0,0,0,1,1,27,3,17,45,20,5,2,3384.0
386,4,4,1.0,0,1,0,0,1,6,19,15,19,0,23,10262.0
387,1,1,3.0,0,0,1,0,18,6,13,15,14,45,1,1965.0
388,3,3,3.0,1,0,0,1,18,5,22,15,0,50,2,4804.0
389,4,4,1.0,0,1,0,1,27,5,18,15,19,0,24,16079.0
390,4,4,2.0,0,1,0,1,1,6,21,25,19,0,21,13292.0
391,4,4,1.0,0,0,1,1,9,5,7,55,13,25,5,6751.0
392,4,4,1.0,0,0,0,1,15,5,7,0,19,15,12,8669.0
393,4,4,1.0,1,0,0,1,3,3,17,30,1,35,8,14871.0
394,4,4,1.0,0,1,0,0,21,5,14,0,19,0,5,12898.0
395,2,2,3.0,0,0,1,0,6,6,9,30,12,20,2,3919.0
396,4,4,1.0,0,0,1,1,1,3,12,50,19,15,6,36983.0
397,0,0,3.0,1,0,0,1,3,6,19,35,21,55,2,3597.0
398,2,2,3.0,0,0,0,1,9,3,17,0,19,45,2,10741.0
399,3,3,2.0,0,0,0,1,6,6,16,50,5,35,12,11432.0
400,2,2,1.0,0,1,0,0,12,3,18,55,10,45,15,11087.0
401,4,4,2.0,0,1,0,1,3,6,9,35,12,35,27,13292.0
402,4,4,0.0,0,0,0,1,15,6,5,15,7,40,26,10493.0
403,2,2,3.0,0,0,1,1,9,3,7,45,10,40,2,7631.0
404,4,4,2.0,0,0,0,1,6,6,6,50,7,40,24,13381.0
405,3,3,1.0,0,1,0,1,6,6,20,0,4,40,8,13731.0
406,4,4,2.0,0,0,0,1,21,5,5,55,7,40,25,11911.0
407,2,2,3.0,1,0,0,1,18,4,23,30,2,20,2,4591.0
408,4,4,1.0,0,0,1,1,3,6,13,0,19,15,6,14848.0
409,4,4,1.0,0,0,1,1,12,6,8,45,19,15,10,8266.0
410,4,4,2.0,0,0,0,1,18,5,17,15,19,15,26,12392.0
411,3,3,1.0,0,1,0,1,12,6,18,55,12,0,17,13044.0
412,4,4,1.0,0,1,0,0,21,5,7,5,4,25,21,12898.0
413,4,4,1.0,0,1,0,1,21,3,22,50,4,25,5,12242.0
414,2,2,3.0,1,0,0,1,18,5,10,10,13,0,2,3943.0
415,3,3,1.0,0,0,1,1,24,3,20,20,22,10,25,11105.0
416,3,3,1.0,0,1,0,1,12,5,21,10,9,20,12,14388.0
417,4,4,2.0,0,1,0,1,18,5,19,30,12,35,17,13014.0
418,4,4,1.0,0,0,1,1,6,3,10,20,18,50,8,15411.0
419,4,4,1.0,0,1,0,1,9,3,19,45,18,50,23,16289.0
420,4,4,1.0,1,0,0,1,15,5,6,50,16,10,9,6442.0
421,3,3,1.0,0,1,0,0,18,5,8,25,16,20,7,10844.0
422,1,1,3.0,0,1,0,1,18,5,10,20,11,50,1,5678.0
423,2,2,3.0,1,0,0,1,12,4,23,30,2,20,2,6906.0
424,0,0,3.0,0,0,1,0,21,5,9,45,12,0,2,3543.0
425,4,4,1.0,0,1,0,1,6,6,9,0,19,0,10,14714.0
426,2,2,3.0,0,0,1,1,3,3,16,0,18,35,2,11793.0
427,4,4,1.0,0,0,1,1,15,5,11,30,19,15,7,14323.0
428,2,2,3.0,0,0,1,1,9,4,21,10,0,5,2,3971.0
429,3,3,1.0,0,0,1,1,6,5,20,20,22,40,26,8452.0
430,2,2,3.0,0,0,1,1,12,4,7,0,9,40,2,5403.0
431,4,4,1.0,0,0,1,1,9,5,10,0,21,0,11,13727.0
432,3,3,2.0,0,0,0,1,1,4,10,0,5,25,19,12639.0
433,2,2,3.0,0,1,0,0,18,4,15,15,18,10,2,5198.0
434,2,2,3.0,0,0,1,1,1,6,19,30,22,15,2,4878.0
435,4,4,1.0,0,1,0,0,18,5,19,45,19,0,23,12373.0
436,4,4,1.0,0,0,1,0,3,3,7,10,16,10,9,8552.0
437,4,4,3.0,0,0,1,1,21,4,14,40,17,50,3,6741.0
438,4,4,1.0,0,0,1,1,9,4,12,50,19,15,6,6481.0
439,4,4,1.0,0,0,1,1,6,6,10,35,19,15,8,7354.0
440,2,2,3.0,0,0,0,1,21,4,21,5,23,55,2,5228.0
441,3,3,1.0,0,1,0,0,12,5,8,25,20,45,12,10844.0
442,4,4,1.0,1,0,0,1,18,5,6,50,12,10,5,6347.0
443,2,2,1.0,0,0,0,1,15,3,8,15,12,15,4,5013.0
444,3,3,1.0,0,1,0,0,9,6,18,55,4,40,9,9663.0
445,2,2,3.0,1,0,0,1,6,4,18,25,21,20,2,4823.0
446,4,4,2.0,0,0,0,1,24,6,16,55,19,15,26,13381.0
447,0,0,3.0,0,0,1,0,1,6,9,45,12,0,2,3543.0
448,3,3,1.0,0,1,0,0,15,5,18,55,4,40,9,9663.0
449,3,3,1.0,0,1,0,0,1,4,18,55,19,50,24,7064.0
450,4,4,1.0,0,1,0,0,9,6,7,5,19,0,11,10262.0
451,4,4,2.0,0,0,0,1,1,6,10,55,19,15,8,13013.0
452,4,4,2.0,0,1,0,1,27,6,19,10,12,35,17,15339.0
453,2,2,3.0,0,0,1,1,18,4,11,40,14,30,2,4937.0
454,4,4,1.0,1,0,0,1,6,6,5,5,12,10,7,6818.0
455,4,4,2.0,0,0,0,1,18,5,22,0,19,15,21,10441.0
456,4,4,1.0,0,1,0,0,3,4,14,0,19,0,5,5177.0
457,0,0,3.0,1,0,0,1,27,6,11,35,14,0,2,3858.0
458,3,3,1.0,1,0,0,1,18,5,21,0,2,15,5,6534.0
459,4,4,1.0,0,0,1,1,15,6,10,20,1,30,15,6795.0
460,4,4,1.0,0,0,1,1,3,6,7,30,19,15,11,9736.0
461,2,2,3.0,0,1,0,1,1,5,19,50,22,50,3,7229.0
462,4,4,1.0,0,0,1,1,24,4,17,55,22,50,4,4957.0
463,2,2,3.0,1,0,0,1,9,3,6,0,8,45,2,7648.0
464,3,3,3.0,0,0,1,1,15,6,14,55,17,25,2,3873.0
465,3,3,1.0,0,1,0,1,12,5,18,55,4,40,9,14388.0
466,3,3,3.0,1,0,0,1,6,3,17,15,19,55,2,5618.0
467,4,4,1.0,0,0,1,1,9,6,19,0,1,30,6,7408.0
468,4,4,1.0,0,0,1,1,3,3,16,45,22,15,5,13774.0
469,2,2,3.0,0,0,1,1,3,5,7,0,9,40,2,4668.0
470,4,4,2.0,0,1,0,1,21,3,18,20,4,25,34,13082.0
471,4,4,1.0,0,0,0,1,3,6,3,50,19,15,15,8669.0
472,4,4,1.0,1,0,0,1,24,6,16,0,1,30,9,6316.0
473,4,4,1.0,0,1,0,0,6,3,22,20,4,25,6,12583.0
474,2,2,3.0,0,0,1,1,9,3,16,10,18,50,2,7923.0
475,4,4,1.0,0,0,1,1,3,3,7,0,12,50,5,7378.0
476,2,2,3.0,0,0,1,1,3,6,19,30,22,15,2,4878.0
477,3,3,1.0,0,1,0,0,18,5,16,30,19,50,27,10844.0
478,2,2,3.0,0,1,0,1,3,4,8,20,11,20,3,7229.0
479,4,4,1.0,0,0,1,1,21,5,6,5,11,20,5,6297.0
480,3,3,1.0,0,1,0,0,12,6,20,0,12,0,16,8529.0
481,4,4,1.0,0,0,1,1,18,5,14,0,21,0,7,13727.0
482,3,3,1.0,0,0,1,1,24,5,8,35,17,15,8,6643.0
483,4,4,1.0,0,0,1,1,9,5,10,0,19,0,9,10197.0
484,3,3,3.0,0,0,1,1,21,4,22,20,0,40,2,4911.0
485,0,0,3.0,1,0,0,1,6,3,5,15,7,35,2,6482.0
486,2,2,1.0,0,1,0,1,1,3,8,55,15,15,6,26890.0
487,3,3,1.0,1,0,0,1,18,5,19,20,23,45,4,3717.0
488,0,0,3.0,1,0,0,1,1,6,13,15,15,35,2,3597.0
489,2,2,2.0,0,0,0,1,18,3,11,5,22,10,11,10846.0
490,2,2,1.0,0,0,0,1,1,3,5,50,22,45,16,14069.0
491,4,4,1.0,0,1,0,0,1,4,22,50,12,35,13,5177.0
492,4,4,2.0,0,0,0,1,6,3,5,55,7,40,25,14641.0
493,4,4,1.0,1,0,0,1,6,6,8,35,22,30,13,6442.0
494,4,4,1.0,0,0,0,1,21,3,17,45,23,0,5,5704.0
495,3,3,1.0,0,1,0,0,6,5,14,5,9,20,19,9663.0
496,4,4,1.0,0,1,0,1,6,6,20,55,4,25,7,14714.0
497,4,4,1.0,0,1,0,0,1,4,10,0,19,0,9,5406.0
498,3,3,1.0,0,0,1,1,15,5,20,20,20,20,24,8610.0
499,4,4,2.0,0,1,0,1,12,6,18,25,12,35,18,14237.0
500,2,2,3.0,1,0,0,1,9,6,7,10,10,5,2,4823.0
501,1,1,3.0,1,0,0,1,27,3,20,5,21,35,1,2227.0
502,4,4,1.0,0,1,0,0,18,5,7,5,4,25,21,12373.0
503,4,4,1.0,0,0,0,1,6,6,13,0,19,15,6,8372.0
504,4,4,1.0,0,1,0,1,3,3,13,55,4,25,14,17024.0
505,1,1,3.0,0,0,0,1,27,5,21,5,22,25,1,3100.0
506,4,4,1.0,0,1,0,0,9,3,6,50,19,45,12,14053.0
507,0,0,3.0,1,0,0,1,9,5,5,15,7,40,2,3540.0
508,3,3,1.0,0,0,1,1,21,5,20,20,18,50,22,9345.0
509,4,4,2.0,0,1,0,0,1,6,5,30,4,25,22,10368.0
510,2,2,1.0,0,1,0,1,1,3,7,0,12,25,5,26890.0
511,1,1,3.0,0,0,1,1,9,3,8,50,10,15,1,5755.0
512,2,2,1.0,0,1,0,0,21,3,8,55,16,10,7,7832.0
513,3,3,1.0,0,1,0,1,6,5,8,25,20,45,12,14388.0
514,4,4,2.0,0,0,0,1,27,6,13,15,9,25,20,8839.0
515,4,4,2.0,0,0,0,1,3,3,22,0,19,15,21,22096.0
516,0,0,3.0,0,0,1,1,27,5,7,5,9,20,2,3687.0
517,4,4,1.0,0,0,1,1,15,5,8,30,19,0,10,9627.0
518,4,4,1.0,0,0,1,1,21,3,11,30,1,35,14,13542.0
519,2,2,3.0,1,0,0,1,27,4,4,0,6,50,2,4423.0
520,4,4,2.0,1,0,0,1,3,3,4,55,21,20,16,8899.0
521,4,4,1.0,0,0,1,1,21,4,6,5,11,20,5,5583.0
522,4,4,1.0,0,0,1,1,27,5,16,45,6,35,13,6752.0
523,0,0,3.0,0,0,1,0,21,5,8,20,10,35,2,3543.0
524,2,2,1.0,0,1,0,0,21,3,8,0,15,15,7,7832.0
525,3,3,2.0,0,0,0,1,1,5,5,50,8,55,27,10991.0
526,4,4,1.0,0,1,0,0,27,5,9,0,12,35,27,12898.0
527,4,4,1.0,0,1,0,0,27,5,14,0,19,0,5,12898.0
528,2,2,3.0,0,0,1,1,24,5,11,40,14,30,2,3398.0
529,4,4,3.0,0,0,0,1,24,4,5,10,8,0,2,5201.0
530,3,3,2.0,0,0,0,1,6,5,10,0,1,20,15,13873.0
531,4,4,1.0,0,0,0,1,15,6,17,40,23,0,5,7384.0
532,4,4,1.0,0,1,0,0,6,6,18,15,4,25,10,10262.0
533,3,3,1.0,0,1,0,0,24,3,8,25,12,0,27,10031.0
534,3,3,1.0,0,1,0,0,6,5,9,35,19,10,9,12384.0
535,3,3,1.0,0,1,0,0,9,5,14,5,18,15,28,7757.0
536,2,2,1.0,0,1,0,1,6,3,21,25,11,25,14,17261.0
537,0,0,3.0,0,0,1,1,1,3,9,30,12,5,2,7298.0
538,2,2,3.0,0,1,0,1,6,4,15,15,18,10,2,7229.0
539,3,3,3.0,1,0,0,1,1,4,4,40,7,15,2,4174.0
540,3,3,1.0,1,0,0,1,18,5,17,35,22,15,4,5699.0
541,3,3,3.0,0,0,0,1,24,4,14,15,16,45,2,4880.0
542,4,4,1.0,0,0,0,1,6,3,8,0,19,15,11,15284.0
543,3,3,1.0,0,1,0,1,24,3,8,25,16,20,7,13759.0
544,3,3,1.0,0,0,1,1,24,3,9,55,18,45,8,16092.0
545,1,1,3.0,1,0,0,1,9,3,6,20,7,45,1,4392.0
546,4,4,1.0,0,1,0,0,24,6,20,55,12,35,15,10262.0
547,3,3,3.0,0,0,1,0,12,6,6,55,9,30,2,3841.0
548,2,2,3.0,0,0,1,1,1,6,7,45,10,40,2,5048.0
549,3,3,1.0,0,0,0,1,21,5,7,0,20,25,13,11096.0
550,4,4,1.0,1,0,0,1,24,4,7,35,12,10,4,5073.0
551,4,4,1.0,0,1,0,1,3,3,9,55,4,25,18,19828.0
552,0,0,3.0,0,0,1,1,21,3,7,5,9,20,2,3739.0
553,4,4,2.0,0,0,0,1,9,3,5,0,19,15,38,10598.0
554,2,2,3.0,0,1,0,0,15,6,18,55,22,0,3,7229.0
555,3,3,1.0,0,0,1,1,1,4,17,0,18,50,25,8610.0
556,4,4,3.0,0,0,1,1,9,5,14,40,17,50,3,6216.0
557,2,2,3.0,0,0,0,1,9,6,13,20,16,10,2,6961.0
558,3,3,1.0,0,1,0,0,6,5,9,35,21,5,11,10703.0
559,3,3,1.0,0,1,0,1,15,5,17,0,23,35,6,14151.0
560,3,3,1.0,0,1,0,0,9,5,6,30,10,5,27,8586.0
561,3,3,3.0,1,0,0,1,12,4,20,20,22,55,2,4488.0
562,4,4,1.0,0,0,1,1,15,6,18,0,1,30,7,7408.0
563,4,4,3.0,0,1,0,0,18,4,11,0,14,15,3,5443.0
564,3,3,1.0,0,1,0,0,12,6,9,35,19,10,9,10539.0
565,4,4,1.0,0,0,1,1,1,6,13,0,1,30,12,7723.0
566,4,4,1.0,0,0,1,1,6,3,7,30,18,50,11,15411.0
567,2,2,3.0,0,1,0,1,21,5,7,10,10,10,3,7229.0
568,3,3,3.0,1,0,0,1,21,6,20,20,22,55,2,4804.0
569,1,1,3.0,0,1,0,0,3,3,2,55,4,25,1,4050.0
570,3,3,1.0,0,1,0,1,18,5,17,0,19,10,26,14151.0
571,4,4,1.0,0,0,1,1,6,4,17,55,22,50,4,4957.0
572,2,2,3.0,0,0,0,1,3,3,21,10,23,55,2,7591.0
573,3,3,1.0,0,1,0,0,24,3,13,55,22,35,8,11134.0
574,4,4,1.0,1,0,0,1,27,5,5,5,12,10,7,6600.0
575,2,2,3.0,0,0,0,1,9,3,21,10,23,55,2,4966.0
576,4,4,2.0,0,0,0,1,1,6,6,50,7,40,24,15481.0
577,3,3,3.0,0,0,1,1,1,3,22,20,0,40,2,5515.0
578,4,4,1.0,0,1,0,1,15,6,8,0,19,0,11,14714.0
579,4,4,1.0,0,0,1,1,15,6,10,35,19,35,9,4959.0
580,2,2,3.0,0,1,0,1,21,4,11,10,14,5,2,7229.0
581,4,4,3.0,0,0,0,1,15,5,18,5,21,10,3,6094.0
582,3,3,3.0,0,0,1,1,24,4,10,20,12,55,2,4409.0
583,4,4,1.0,0,0,1,1,18,5,6,0,19,0,13,9794.0
584,1,1,3.0,0,1,0,1,3,4,2,55,4,20,1,5678.0
585,4,4,1.0,1,0,0,1,15,6,8,35,16,10,7,6442.0
586,2,2,3.0,0,0,1,1,18,5,7,0,9,40,2,4878.0
587,3,3,1.0,0,1,0,0,24,3,21,10,10,5,12,12446.0
588,4,4,2.0,0,1,0,1,9,5,23,5,4,25,29,16704.0
589,2,2,1.0,0,1,0,0,15,3,5,45,10,45,5,9134.0
590,3,3,1.0,0,1,0,0,15,5,20,0,4,40,8,8586.0
591,2,2,3.0,0,1,0,0,1,6,7,10,10,10,3,7229.0
592,2,2,3.0,0,1,0,0,21,4,7,10,10,10,3,6144.0
593,2,2,3.0,0,0,0,1,18,5,10,0,12,45,2,6961.0
594,3,3,1.0,0,1,0,0,9,5,16,30,4,40,12,10844.0
595,0,0,3.0,1,0,0,1,21,5,19,35,21,55,2,3597.0
596,2,2,1.0,0,0,1,1,21,3,10,20,18,15,7,7139.0
597,1,1,2.0,0,0,0,1,6,3,9,40,15,15,29,25139.0
598,4,4,2.0,0,1,0,0,1,6,9,40,12,35,26,10368.0
599,4,4,1.0,0,0,0,1,6,4,20,40,9,25,12,5117.0
600,4,4,1.0,0,0,1,1,18,5,11,40,19,15,7,9211.0
601,3,3,3.0,0,0,1,1,15,4,17,10,19,40,2,4174.0
602,4,4,1.0,0,0,1,1,27,5,7,30,19,15,11,10786.0
603,2,2,1.0,0,1,0,0,15,3,8,0,7,40,23,9134.0
604,4,4,2.0,0,1,0,1,1,6,14,35,4,25,13,13376.0
605,2,2,1.0,0,0,0,1,21,3,22,0,10,50,12,6955.0
606,3,3,1.0,0,1,0,0,9,5,8,25,18,15,9,10844.0
607,3,3,3.0,0,0,1,1,1,4,19,55,22,25,2,3807.0
608,3,3,1.0,0,1,0,0,1,5,14,5,12,0,21,9663.0
609,4,4,1.0,0,1,0,0,9,5,2,15,4,25,26,12373.0
610,2,2,3.0,0,0,1,1,1,5,21,10,0,5,2,4991.0
611,4,4,1.0,0,0,0,1,21,3,23,0,19,15,20,6745.0
612,4,4,1.0,0,1,0,0,15,6,22,50,19,0,20,10262.0
613,4,4,1.0,0,1,0,0,27,3,17,30,4,25,10,6540.0
614,3,3,3.0,0,0,1,1,6,4,17,10,19,40,2,3873.0
615,4,4,1.0,0,1,0,1,9,5,21,50,19,0,21,15554.0
616,3,3,3.0,1,0,0,1,27,5,20,20,22,55,2,4804.0
617,4,4,1.0,0,1,0,0,27,3,23,5,19,45,20,7438.0
618,2,2,3.0,0,0,1,1,3,5,4,55,7,45,2,6181.0
619,4,4,1.0,0,0,1,1,1,5,19,0,1,30,6,9424.0
620,2,2,2.0,0,0,0,1,12,3,17,25,23,25,30,12725.0
621,2,2,1.0,0,0,0,1,15,3,8,15,21,25,13,6046.0
622,2,2,3.0,0,0,1,1,15,6,21,10,0,5,2,3971.0
623,3,3,1.0,0,1,0,1,6,6,20,25,14,25,18,12692.0
624,4,4,1.0,1,0,0,1,6,3,14,20,22,20,8,7451.0
625,2,2,1.0,0,1,0,1,12,3,22,55,7,40,8,13817.0
626,3,3,1.0,0,1,0,0,6,5,9,35,22,5,12,10703.0
627,2,2,1.0,0,1,0,1,12,3,21,25,10,45,13,13817.0
628,2,2,1.0,0,1,0,1,15,3,22,55,5,5,6,27210.0
629,3,3,1.0,0,1,0,1,18,5,21,10,4,40,7,13941.0
630,2,2,1.0,0,0,0,1,1,3,17,0,12,15,19,10246.0
631,3,3,3.0,1,0,0,1,6,5,17,15,19,50,2,4804.0
632,3,3,1.0,0,0,1,1,6,6,22,40,10,40,12,6810.0
633,2,2,3.0,0,1,0,0,1,5,8,20,11,20,3,5198.0
634,2,2,3.0,0,0,1,1,3,5,21,0,23,50,2,5613.0
635,1,1,3.0,1,0,0,1,3,3,21,20,22,45,1,4784.0
636,4,4,1.0,0,1,0,0,21,3,19,45,18,50,23,5406.0
637,2,2,3.0,0,0,0,1,27,4,13,20,16,10,2,5228.0
638,4,4,1.0,0,1,0,0,27,5,20,55,19,0,22,12898.0
639,0,0,3.0,0,0,0,1,15,6,11,40,13,55,2,4667.0
640,3,3,1.0,0,1,0,1,21,5,14,5,19,50,5,14781.0
641,2,2,3.0,0,0,1,1,21,4,9,45,12,35,2,5403.0
642,3,3,1.0,0,1,0,0,12,6,14,5,23,35,9,9899.0
643,4,4,2.0,0,1,0,0,21,5,19,30,4,25,8,13029.0
644,3,3,1.0,0,0,1,1,18,5,17,0,10,45,17,9187.0
645,2,2,3.0,1,0,0,1,24,5,20,0,22,50,2,4823.0
646,4,4,2.0,0,0,0,1,27,3,21,30,19,15,21,8665.0
647,4,4,1.0,1,0,0,1,6,3,8,25,21,0,12,14871.0
648,1,1,3.0,1,0,0,1,21,6,6,25,7,55,1,4049.0
649,0,0,3.0,0,0,0,1,12,6,11,40,13,55,2,4667.0
650,3,3,1.0,1,0,0,1,9,4,19,55,23,50,3,4226.0
651,2,2,3.0,0,0,0,1,3,3,6,10,8,55,2,7591.0
652,2,2,1.0,0,1,0,1,6,3,5,45,13,15,7,19225.0
653,4,4,1.0,0,1,0,0,27,5,19,15,12,35,17,12898.0
654,1,1,3.0,1,0,0,1,9,6,12,0,13,30,1,2754.0
655,1,1,3.0,0,0,1,0,3,5,13,15,14,45,1,1965.0
656,3,3,2.0,0,0,0,1,24,3,16,45,23,15,30,12835.0
657,2,2,1.0,0,0,1,1,1,3,5,45,10,45,5,52229.0
658,4,4,1.0,0,0,1,1,15,5,8,0,19,15,11,14533.0
659,2,2,3.0,0,0,1,1,24,6,9,45,12,35,2,4668.0
660,4,4,1.0,0,1,0,1,9,4,17,30,12,35,19,11822.0
661,4,4,1.0,0,1,0,0,27,3,21,50,4,25,6,6017.0
662,4,4,1.0,0,1,0,1,9,6,11,30,19,0,7,14714.0
663,0,0,3.0,0,0,1,1,9,6,8,20,10,35,2,3597.0
664,2,2,3.0,0,0,1,1,24,4,11,10,13,55,2,3383.0
665,3,3,2.0,0,0,0,1,18,5,16,50,5,35,12,11642.0
666,2,2,3.0,0,0,1,1,27,4,21,0,23,50,2,5403.0
667,4,4,2.0,0,0,0,1,3,3,16,40,19,15,26,14221.0
668,3,3,1.0,0,1,0,0,18,5,21,10,10,5,12,8586.0
669,1,1,3.0,1,0,0,1,12,6,9,10,10,40,1,4049.0
670,4,4,1.0,0,1,0,0,3,6,19,45,4,25,8,10262.0
671,4,4,1.0,0,0,1,1,21,5,7,0,21,0,14,7888.0
672,4,4,2.0,0,0,0,1,21,3,19,45,19,15,23,8236.0
673,4,4,2.0,0,0,0,1,6,6,13,20,19,15,29,12961.0
674,3,3,1.0,0,1,0,0,9,5,6,30,4,40,22,8586.0
675,3,3,1.0,1,0,0,1,18,5,8,10,13,0,4,5279.0
676,2,2,3.0,0,0,1,1,18,6,20,55,23,40,2,3419.0
677,4,4,2.0,0,1,0,1,15,6,5,30,19,0,13,13292.0
678,3,3,1.0,0,1,0,1,15,5,20,25,9,45,13,13067.0
679,0,0,3.0,1,0,0,1,3,5,13,15,15,35,2,3597.0
680,4,4,1.0,0,1,0,1,18,5,7,5,19,0,11,15554.0
681,4,4,1.0,1,0,0,1,15,5,17,5,22,15,5,6027.0
682,3,3,1.0,0,1,0,1,9,5,6,30,18,15,11,14781.0
683,4,4,2.0,0,1,0,1,1,6,14,35,4,25,13,13376.0
684,2,2,3.0,1,0,0,1,27,5,21,15,0,15,3,3943.0
685,4,4,1.0,0,0,1,1,12,6,7,25,13,35,6,5842.0
686,0,0,3.0,1,0,0,1,15,3,5,15,7,35,2,4326.0
687,4,4,1.0,0,0,1,1,1,6,8,30,19,15,10,8937.0
688,0,0,3.0,0,0,0,1,21,3,11,40,13,55,2,3670.0
689,2,2,3.0,1,0,0,1,18,6,18,25,21,20,2,4823.0
690,1,1,3.0,0,1,0,0,3,4,19,35,21,5,1,2071.0
691,4,4,1.0,0,0,1,0,27,6,14,55,22,30,7,6093.0
692,3,3,1.0,0,0,1,1,24,3,20,20,22,55,26,11682.0
693,2,2,1.0,1,0,0,1,3,3,5,25,10,10,4,7774.0
694,3,3,1.0,0,1,0,1,12,5,17,0,14,25,21,13067.0
695,4,4,1.0,1,0,0,1,27,5,7,35,16,10,8,7514.0
696,4,4,1.0,0,0,1,1,9,4,17,0,1,30,8,6838.0
697,0,0,3.0,1,0,0,1,18,3,13,20,15,35,2,3858.0
698,4,4,1.0,0,0,1,1,15,6,12,50,1,30,12,6795.0
699,4,4,2.0,0,1,0,1,27,5,20,0,4,25,8,16263.0
700,3,3,1.0,0,0,0,1,9,5,16,50,18,30,25,8576.0
701,2,2,3.0,0,0,0,1,6,5,10,0,12,45,2,5228.0
702,4,4,2.0,0,1,0,1,1,5,23,5,4,25,29,16704.0
703,3,3,3.0,1,0,0,1,24,3,20,25,23,5,2,8872.0
704,2,2,3.0,0,0,1,1,3,5,11,40,14,30,2,3898.0
705,0,0,3.0,0,0,1,0,21,3,17,45,20,5,2,3332.0
706,3,3,1.0,0,1,0,0,21,5,10,20,17,35,7,5608.0
707,3,3,1.0,0,1,0,1,9,5,8,25,4,40,20,13941.0
708,4,4,1.0,0,0,1,1,21,3,7,30,19,15,11,9100.0
709,2,2,3.0,0,0,1,1,15,6,17,0,19,35,2,4878.0
710,4,4,1.0,1,0,0,1,1,6,7,30,21,0,13,6416.0
711,1,1,3.0,0,0,1,1,12,5,5,45,7,15,1,2017.0
712,4,4,2.0,0,1,0,1,27,3,19,10,19,45,24,10976.0
713,3,3,1.0,0,1,0,0,24,3,19,45,16,20,20,10031.0
714,3,3,3.0,1,0,0,1,18,3,5,30,8,20,2,4462.0
715,4,4,1.0,1,0,0,1,1,4,7,35,12,10,4,5073.0
716,0,0,3.0,1,0,0,1,27,3,5,15,7,35,2,4326.0
717,4,4,1.0,0,0,1,1,21,3,7,30,19,15,11,10161.0
718,1,1,3.0,1,0,0,1,12,6,16,55,18,25,1,3175.0
719,3,3,1.0,0,0,1,1,24,3,20,20,9,10,12,12312.0
720,4,4,2.0,0,1,0,1,21,3,18,20,18,50,24,12604.0
721,4,4,1.0,0,0,1,1,15,6,7,30,19,0,11,10877.0
722,3,3,1.0,1,0,0,1,18,5,6,20,10,20,4,4226.0
723,4,4,1.0,0,1,0,0,6,4,8,0,19,0,11,5406.0
724,4,4,1.0,1,0,0,1,15,5,2,0,7,25,5,8618.0
725,3,3,3.0,1,0,0,1,18,4,17,15,19,50,2,4174.0
726,4,4,1.0,0,0,1,1,1,6,14,25,19,35,5,10651.0
727,4,4,1.0,0,1,0,0,21,3,18,15,4,25,10,5963.0
728,4,4,2.0,0,1,0,0,12,6,9,40,12,35,26,10368.0
729,1,1,1.0,1,0,0,1,6,3,15,45,23,0,7,7681.0
730,4,4,1.0,0,0,1,1,21,5,12,50,21,0,8,7485.0
731,2,2,3.0,0,1,0,0,3,4,15,15,18,10,2,4544.0
732,3,3,1.0,0,0,1,1,15,4,15,5,20,20,5,4649.0
733,0,0,3.0,0,0,1,1,12,5,17,45,20,5,2,11982.0
734,1,1,3.0,0,1,0,0,24,6,7,5,8,30,1,4995.0
735,3,3,1.0,1,0,0,1,9,5,8,10,13,0,4,5069.0
736,3,3,3.0,0,0,1,1,1,6,22,20,0,40,2,3873.0
737,3,3,3.0,0,0,1,1,27,4,22,20,0,40,2,3873.0
738,4,4,1.0,0,0,0,1,27,5,9,45,23,0,13,8907.0
739,3,3,1.0,0,1,0,0,9,6,21,10,16,20,19,10844.0
740,3,3,1.0,0,1,0,0,15,5,21,10,19,50,22,10844.0
741,3,3,1.0,0,1,0,0,6,5,21,10,12,0,14,9663.0
742,4,4,2.0,0,1,0,1,1,6,21,25,12,35,15,13292.0
743,4,4,2.0,0,1,0,1,12,6,5,30,12,35,7,14441.0
744,1,1,3.0,0,1,0,0,9,6,2,55,4,20,1,4050.0
745,2,2,3.0,1,0,0,1,9,3,21,20,0,15,2,6144.0
746,4,4,1.0,1,0,0,1,6,3,7,30,15,30,8,14871.0
747,2,2,3.0,0,0,1,1,18,4,11,10,13,55,2,4483.0
748,4,4,1.0,1,0,0,1,15,5,10,35,1,30,14,6979.0
